event_index,event_id,event_title,group,item_index,item_id,field,current_text,new_text,notes
8,family-caring-denial,关心口吻里的否定,tags,3,my-want-is-being-shrunk,label,我的想要被缩小了,,事件标注按钮主文案
8,family-caring-denial,关心口吻里的否定,tags,3,my-want-is-being-shrunk,description,重点是你的渴望被迅速贴上不现实标签。,,事件标注说明
8,family-caring-denial,关心口吻里的否定,tags,4,maybe-i-am-naive,label,也许我真的太天真,,事件标注按钮主文案
8,family-caring-denial,关心口吻里的否定,tags,4,maybe-i-am-naive,description,把对方的担心接进身体里，开始怀疑自己。,,事件标注说明
8,family-caring-denial,关心口吻里的否定,behaviors,1,explain-more,label,继续解释计划,,行为回应按钮主文案
8,family-caring-denial,关心口吻里的否定,behaviors,1,explain-more,description,把你为什么想换方向、准备怎么做讲得更具体。,,行为回应说明
8,family-caring-denial,关心口吻里的否定,behaviors,2,stop-sharing,label,以后先不说了,,行为回应按钮主文案
8,family-caring-denial,关心口吻里的否定,behaviors,2,stop-sharing,description,把这部分愿望从家庭谈话里收起来。,,行为回应说明
8,family-caring-denial,关心口吻里的否定,behaviors,3,ask-for-listening,label,请他们先听完,,行为回应按钮主文案
8,family-caring-denial,关心口吻里的否定,behaviors,3,ask-for-listening,description,告诉他们你现在需要的是被听见，不是马上被纠正。,,行为回应说明
8,family-caring-denial,关心口吻里的否定,behaviors,4,agree-to-end,label,点头说你们说得对,,行为回应按钮主文案
8,family-caring-denial,关心口吻里的否定,behaviors,4,agree-to-end,description,先结束这场对话，让气氛不要继续紧。,,行为回应说明
8,family-caring-denial,关心口吻里的否定,attributions,1,care-can-still-hurt,label,关心也可能让人变小,,人格归因按钮主文案
8,family-caring-denial,关心口吻里的否定,attributions,1,care-can-still-hurt,description,把这次理解成善意和压制可以同时存在。,,人格归因说明
8,family-caring-denial,关心口吻里的否定,attributions,2,make-plan-visible,label,我要把计划做得更可见,,人格归因按钮主文案
8,family-caring-denial,关心口吻里的否定,attributions,2,make-plan-visible,description,用具体步骤减少别人替你想象风险的空间。,,人格归因说明
8,family-caring-denial,关心口吻里的否定,attributions,3,maybe-i-should-be-good,label,也许听话会轻松一点,,人格归因按钮主文案
8,family-caring-denial,关心口吻里的否定,attributions,3,maybe-i-should-be-good,description,把安全感放回被认可和不制造担心里。,,人格归因说明
8,family-caring-denial,关心口吻里的否定,attributions,4,keep-dream-private,label,有些愿望先自己养着,,人格归因按钮主文案
8,family-caring-denial,关心口吻里的否定,attributions,4,keep-dream-private,description,不急着争取理解，先保护还没长稳的东西。,,人格归因说明
9,group-joke-belittle,群聊里的玩笑贬低,event,,group-joke-belittle,title,群聊里的玩笑贬低,,事件标题
9,group-joke-belittle,群聊里的玩笑贬低,event,,group-joke-belittle,text,群里有人把你的认真回复截图出来，配了一句“学霸又开始写小作文了”。大家发了几个哈哈哈。你也跟着发了个笑脸，但心里像被什么轻轻划了一下。,,事件正文
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,1,laugh-but-hurt,text,我也想跟着笑，但心里其实被戳了一下。,,第一反应选项，玩家可见
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,1,laugh-but-hurt,tone,受伤,,内部倾向，可改但不会直接显示
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,2,this-is-not-funny,text,这不是好笑，是把我的认真拿出来玩。,,第一反应选项，玩家可见
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,2,this-is-not-funny,tone,冒犯,,内部倾向，可改但不会直接显示
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,3,group-is-testing-rank,text,群里这几声哈哈，好像在给我排位置。,,第一反应选项，玩家可见
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,3,group-is-testing-rank,tone,位置,,内部倾向，可改但不会直接显示
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,4,mute-it,text,先不回了，把这个群关小一点。,,第一反应选项，玩家可见
9,group-joke-belittle,群聊里的玩笑贬低,firstReactions,4,mute-it,tone,退后,,内部倾向，可改但不会直接显示
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,1,joke-tone,label,玩笑语气,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,1,joke-tone,text,它被包装成玩笑，所以你很难说自己被伤到了。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,1,joke-tone,description,它被包装成玩笑，所以你很难说自己被伤到了。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,1,joke-tone,type,tone,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,2,group-laughter,label,集体笑声,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,2,group-laughter,text,几个哈哈哈让你感觉自己被摆在了中间。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,2,group-laughter,description,几个哈哈哈让你感觉自己被摆在了中间。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,2,group-laughter,type,relationship-change,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,3,seriousness-policed,label,认真被惩罚,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,3,seriousness-policed,text,认真表达反而变成了可以调侃的对象。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,3,seriousness-policed,description,认真表达反而变成了可以调侃的对象。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,3,seriousness-policed,type,structure,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,4,social-cost,label,反驳的社交成本,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,4,social-cost,text,一旦你说不舒服，别人可能说你开不起玩笑。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,4,social-cost,description,一旦你说不舒服，别人可能说你开不起玩笑。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,4,social-cost,type,process,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,5,attack-in-joke,label,藏在玩笑里的攻击,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,5,attack-in-joke,text,轻松语气下面有一点把你压低的快感。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,5,attack-in-joke,description,轻松语气下面有一点把你压低的快感。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,5,attack-in-joke,type,hostility,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,6,belonging-need,label,想继续被群体接纳,,注意力标题/标签
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,6,belonging-need,text,你也发笑脸，是因为不想突然站到群体外面。,,注意力浮现文案
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,6,belonging-need,description,你也发笑脸，是因为不想突然站到群体外面。,,注意力说明
9,group-joke-belittle,群聊里的玩笑贬低,attentionHooks,6,belonging-need,type,vulnerability,,注意力统计类型
9,group-joke-belittle,群聊里的玩笑贬低,tags,1,they-are-laughing-at-me,label,他们是在笑我,,事件标注按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,tags,1,they-are-laughing-at-me,description,把玩笑理解成群体对你的轻微围观。,,事件标注说明
9,group-joke-belittle,群聊里的玩笑贬低,tags,2,maybe-just-joke,label,也许只是玩笑，别扫兴,,事件标注按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,tags,2,maybe-just-joke,description,把痛感压下去，提醒自己不要太认真。,,事件标注说明
9,group-joke-belittle,群聊里的玩笑贬低,tags,3,seriousness-has-no-place,label,这里不欢迎认真,,事件标注按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,tags,3,seriousness-has-no-place,description,看到群体氛围在奖励轻佻和调侃。,,事件标注说明
9,group-joke-belittle,群聊里的玩笑贬低,tags,4,i-want-to-hit-back,label,我想怼回去,,事件标注按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,tags,4,i-want-to-hit-back,description,受伤迅速转成想让对方也尴尬一下。,,事件标注说明
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,1,laugh-with-them,label,跟着发哈哈哈,,行为回应按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,1,laugh-with-them,description,把自己也放进玩笑里，假装没被刺到。,,行为回应说明
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,2,set-soft-boundary,label,轻轻说别这样截图我,,行为回应按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,2,set-soft-boundary,description,用不太激烈的方式告诉对方边界。,,行为回应说明
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,3,snap-back,label,当场怼回去,,行为回应按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,3,snap-back,description,用一句更尖的话把场面顶回去。,,行为回应说明
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,4,mute-group,label,默默把群免打扰,,行为回应按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,behaviors,4,mute-group,description,不解释，先把这类声音从今天里关小。,,行为回应说明
9,group-joke-belittle,群聊里的玩笑贬低,attributions,1,jokes-show-rank,label,玩笑会暴露关系里的位置,,人格归因按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,attributions,1,jokes-show-rank,description,把调侃当成观察群体边界的线索。,,人格归因说明
9,group-joke-belittle,群聊里的玩笑贬低,attributions,2,protect-seriousness,label,我的认真值得被保护,,人格归因按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,attributions,2,protect-seriousness,description,不因为别人调侃，就把表达能力收起来。,,人格归因说明
9,group-joke-belittle,群聊里的玩笑贬低,attributions,3,i-should-be-easier,label,也许我该显得更好玩一点,,人格归因按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,attributions,3,i-should-be-easier,description,把被调侃归因于自己不够松弛、不够合群。,,人格归因说明
9,group-joke-belittle,群聊里的玩笑贬低,attributions,4,strike-when-belittled,label,被压低时就要还回去,,人格归因按钮主文案
9,group-joke-belittle,群聊里的玩笑贬低,attributions,4,strike-when-belittled,description,把受伤沉淀成更快反击的准备。,,人格归因说明
10,opaque-rule-extra-work,规则不透明后的背锅,event,,opaque-rule-extra-work,title,规则不透明后的背锅,,事件标题
10,opaque-rule-extra-work,规则不透明后的背锅,event,,opaque-rule-extra-work,text,你按群公告提交了材料，结果负责人说格式不对，要你今天下班前全部重填。你翻回公告，发现要求写得很含糊。对方只说：“大家都这么交的，你再配合一下。”,,事件正文
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,1,did-i-miss-it,text,是不是我没看仔细，才又要重填。,,第一反应选项，玩家可见
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,1,did-i-miss-it,tone,自责,,内部倾向，可改但不会直接显示
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,2,rule-is-bad,text,这不是我没配合，是要求一开始就没写清。,,第一反应选项，玩家可见
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,2,rule-is-bad,tone,规则,,内部倾向，可改但不会直接显示
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,3,cost-is-being-dumped,text,他们把流程漏洞的成本甩到我身上了。,,第一反应选项，玩家可见
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,3,cost-is-being-dumped,tone,背锅,,内部倾向，可改但不会直接显示
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,4,make-checklist-now,text,先别被气拖走，我要把正确格式问清楚。,,第一反应选项，玩家可见
10,opaque-rule-extra-work,规则不透明后的背锅,firstReactions,4,make-checklist-now,tone,整理,,内部倾向，可改但不会直接显示
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,1,unclear-rule,label,规则没写清,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,1,unclear-rule,text,问题不是你没看，而是规则本来就不够可执行。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,1,unclear-rule,description,问题不是你没看，而是规则本来就不够可执行。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,1,unclear-rule,type,rule,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,2,responsibility-shift,label,责任被转嫁,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,2,responsibility-shift,text,含糊规则的成本最后落到了你身上。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,2,responsibility-shift,description,含糊规则的成本最后落到了你身上。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,2,responsibility-shift,type,responsibility,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,3,compliance-tone,label,配合一下,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,3,compliance-tone,text,这句话把额外劳动说得很轻。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,3,compliance-tone,description,这句话把额外劳动说得很轻。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,3,compliance-tone,type,tone,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,4,institutional-process,label,流程漏洞,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,4,institutional-process,text,如果规则、模板和验收不一致，类似问题会反复出现。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,4,institutional-process,description,如果规则、模板和验收不一致，类似问题会反复出现。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,4,institutional-process,type,structure,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,5,anger-at-system,label,对系统的火气,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,5,anger-at-system,text,你不是不愿意配合，而是不想替模糊规则买单。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,5,anger-at-system,description,你不是不愿意配合，而是不想替模糊规则买单。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,5,anger-at-system,type,hostility,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,6,others-may-also-suffer,label,别人可能也被折腾,,注意力标题/标签
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,6,others-may-also-suffer,text,这可能不是个体失误，而是一套糟糕流程。,,注意力浮现文案
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,6,others-may-also-suffer,description,这可能不是个体失误，而是一套糟糕流程。,,注意力说明
10,opaque-rule-extra-work,规则不透明后的背锅,attentionHooks,6,others-may-also-suffer,type,other-motive,,注意力统计类型
10,opaque-rule-extra-work,规则不透明后的背锅,tags,1,i-messed-up,label,是不是我又没看仔细,,事件标注按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,tags,1,i-messed-up,description,第一反应是把错误揽回自己身上。,,事件标注说明
10,opaque-rule-extra-work,规则不透明后的背锅,tags,2,rule-was-unclear,label,这规则本来就不清楚,,事件标注按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,tags,2,rule-was-unclear,description,把问题定位到说明、模板和验收标准不一致。,,事件标注说明
10,opaque-rule-extra-work,规则不透明后的背锅,tags,3,they-are-dumping-work,label,他们只是把麻烦甩给我,,事件标注按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,tags,3,they-are-dumping-work,description,把对方的“配合”听成责任转移。,,事件标注说明
10,opaque-rule-extra-work,规则不透明后的背锅,tags,4,dont-make-trouble,label,别较真，赶紧改完算了,,事件标注按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,tags,4,dont-make-trouble,description,把目标缩小成尽快结束麻烦。,,事件标注说明
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,1,redo-quietly,label,闷头重填,,行为回应按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,1,redo-quietly,description,不争辩，先把今天的额外工作做完。,,行为回应说明
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,2,ask-template,label,要求给明确模板,,行为回应按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,2,ask-template,description,让对方发一份可复用的正确格式。,,行为回应说明
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,3,quote-announcement,label,截图公告反问,,行为回应按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,3,quote-announcement,description,指出公告没有写清，要求确认以后按哪个版本。,,行为回应说明
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,4,make-checklist,label,整理一份检查清单,,行为回应按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,behaviors,4,make-checklist,description,把这次踩坑变成以后提交前的核对表。,,行为回应说明
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,1,rules-need-receipts,label,规则要留下凭据,,人格归因按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,1,rules-need-receipts,description,以后遇到含糊要求，要先保存版本和确认口径。,,人格归因说明
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,2,systems-hide-costs,label,系统常把成本藏到个人身上,,人格归因按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,2,systems-hide-costs,description,把这次看成流程设计不良，而不是单纯自己倒霉。,,人格归因说明
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,3,comply-to-survive,label,先配合才能少受折腾,,人格归因按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,3,comply-to-survive,description,把安全感放在不顶撞、不出头、不被继续盯上。,,人格归因说明
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,4,push-back-on-dumping,label,甩锅不能每次都接,,人格归因按钮主文案
10,opaque-rule-extra-work,规则不透明后的背锅,attributions,4,push-back-on-dumping,description,把愤怒沉淀成下次更快指出责任边界。,,人格归因说明
11,need-expression-silence,表达需求后的沉默,event,,need-expression-silence,title,表达需求后的沉默,,事件标题
11,need-expression-silence,表达需求后的沉默,event,,need-expression-silence,text,你鼓起勇气说：“我最近有点累，希望你能主动问问我。”消息发出去后，对方一直没回。你看着聊天框，从下午等到晚上，开始后悔自己是不是说太多了。,,事件正文
11,need-expression-silence,表达需求后的沉默,firstReactions,1,i-said-too-much,text,完了，我是不是说太多、太重了。,,第一反应选项，玩家可见
11,need-expression-silence,表达需求后的沉默,firstReactions,1,i-said-too-much,tone,自疑,,内部倾向，可改但不会直接显示
11,need-expression-silence,表达需求后的沉默,firstReactions,2,silence-is-answer,text,他不回，其实已经是一种回答了吧。,,第一反应选项，玩家可见
11,need-expression-silence,表达需求后的沉默,firstReactions,2,silence-is-answer,tone,冷掉,,内部倾向，可改但不会直接显示
11,need-expression-silence,表达需求后的沉默,firstReactions,3,maybe-they-need-time,text,也许对方只是不会接这种话，我先等一下。,,第一反应选项，玩家可见
11,need-expression-silence,表达需求后的沉默,firstReactions,3,maybe-they-need-time,tone,体谅,,内部倾向，可改但不会直接显示
11,need-expression-silence,表达需求后的沉默,firstReactions,4,my-need-still-counts,text,可我确实累了，这句话不是凭空冒出来的。,,第一反应选项，玩家可见
11,need-expression-silence,表达需求后的沉默,firstReactions,4,my-need-still-counts,tone,确认,,内部倾向，可改但不会直接显示
11,need-expression-silence,表达需求后的沉默,attentionHooks,1,silence-after-need,label,需求后的沉默,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,1,silence-after-need,text,沉默让你的表达像悬在半空，没有落点。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,1,silence-after-need,description,沉默让你的表达像悬在半空，没有落点。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,1,silence-after-need,type,tone,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,attentionHooks,2,vulnerability-opened,label,脆弱已经打开,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,2,vulnerability-opened,text,你不是随口抱怨，而是真的把需要说出来了。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,2,vulnerability-opened,description,你不是随口抱怨，而是真的把需要说出来了。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,2,vulnerability-opened,type,vulnerability,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,attentionHooks,3,response-power,label,回应权在对方手里,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,3,response-power,text,你已经表达，对方是否回应决定了这次连接能否继续。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,3,response-power,description,你已经表达，对方是否回应决定了这次连接能否继续。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,3,response-power,type,power-relation,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,attentionHooks,4,possible-overload,label,对方可能也不知道怎么接,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,4,possible-overload,text,沉默不一定是不在乎，也可能是不会回应需求。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,4,possible-overload,description,沉默不一定是不在乎，也可能是不会回应需求。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,4,possible-overload,type,other-motive,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,attentionHooks,5,self-blame-loop,label,自责循环,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,5,self-blame-loop,text,越等不到回应，你越想把问题改写成自己太麻烦。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,5,self-blame-loop,description,越等不到回应，你越想把问题改写成自己太麻烦。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,5,self-blame-loop,type,hidden-belittling,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,attentionHooks,6,ask-cost,label,开口的成本,,注意力标题/标签
11,need-expression-silence,表达需求后的沉默,attentionHooks,6,ask-cost,text,你意识到表达需求并不只是说一句话那么简单。,,注意力浮现文案
11,need-expression-silence,表达需求后的沉默,attentionHooks,6,ask-cost,description,你意识到表达需求并不只是说一句话那么简单。,,注意力说明
11,need-expression-silence,表达需求后的沉默,attentionHooks,6,ask-cost,type,responsibility,,注意力统计类型
11,need-expression-silence,表达需求后的沉默,tags,1,i-asked-too-much,label,我是不是要求太多了,,事件标注按钮主文案
11,need-expression-silence,表达需求后的沉默,tags,1,i-asked-too-much,description,把沉默解释成自己的需求过量。,,事件标注说明
11,need-expression-silence,表达需求后的沉默,tags,2,they-dont-care,label,对方其实不在乎,,事件标注按钮主文案
11,need-expression-silence,表达需求后的沉默,tags,2,they-dont-care,description,把没有回应理解成关系里的冷淡和回避。,,事件标注说明
11,need-expression-silence,表达需求后的沉默,tags,3,they-may-need-time,label,也许对方需要时间消化,,事件标注按钮主文案
11,need-expression-silence,表达需求后的沉默,tags,3,they-may-need-time,description,给沉默留一点不是拒绝的空间。,,事件标注说明
11,need-expression-silence,表达需求后的沉默,tags,4,my-need-is-real,label,我的需要不是错,,事件标注按钮主文案
11,need-expression-silence,表达需求后的沉默,tags,4,my-need-is-real,description,把焦点放在自己确实累了、确实需要回应。,,事件标注说明
11,need-expression-silence,表达需求后的沉默,behaviors,1,delete-message,label,想撤回或补一句算了,,行为回应按钮主文案
11,need-expression-silence,表达需求后的沉默,behaviors,1,delete-message,description,试图把刚才的需求缩回去，让场面不那么尴尬。,,行为回应说明
11,need-expression-silence,表达需求后的沉默,behaviors,2,send-clarifying-message,label,补充说不用立刻回答,,行为回应按钮主文案
11,need-expression-silence,表达需求后的沉默,behaviors,2,send-clarifying-message,description,给对方空间，也让自己的表达不被误解成逼迫。,,行为回应说明
11,need-expression-silence,表达需求后的沉默,behaviors,3,wait-and-observe,label,先不追问，观察回应,,行为回应按钮主文案
11,need-expression-silence,表达需求后的沉默,behaviors,3,wait-and-observe,description,把这次沉默当成关系里的一个真实信号。,,行为回应说明
11,need-expression-silence,表达需求后的沉默,behaviors,4,state-boundary-later,label,晚点说明这件事对你重要,,行为回应按钮主文案
11,need-expression-silence,表达需求后的沉默,behaviors,4,state-boundary-later,description,不在最慌的时候追，但也不让需求消失。,,行为回应说明
11,need-expression-silence,表达需求后的沉默,attributions,1,needs-deserve-space,label,需求应该有位置,,人格归因按钮主文案
11,need-expression-silence,表达需求后的沉默,attributions,1,needs-deserve-space,description,表达需要不是讨债，而是关系的一部分。,,人格归因说明
11,need-expression-silence,表达需求后的沉默,attributions,2,watch-response-pattern,label,我要看回应模式，不只看一句话,,人格归因按钮主文案
11,need-expression-silence,表达需求后的沉默,attributions,2,watch-response-pattern,description,把沉默放进长期互动里观察。,,人格归因说明
11,need-expression-silence,表达需求后的沉默,attributions,3,maybe-i-am-too-much,label,也许我真的太麻烦了,,人格归因按钮主文案
11,need-expression-silence,表达需求后的沉默,attributions,3,maybe-i-am-too-much,description,把关系压力收回自己身上，试图变得更省事。,,人格归因说明
11,need-expression-silence,表达需求后的沉默,attributions,4,hide-needs-next-time,label,下次还是别说了,,人格归因按钮主文案
11,need-expression-silence,表达需求后的沉默,attributions,4,hide-needs-next-time,description,把开口的痛感沉淀成更少暴露。,,人格归因说明
